x,y,u,v,p
-4.3,-5.0,0.0,0.0,0.0011735506
-4.9,-4.3,0.0010045829,1.5260755e-05,0.001291286
-5.0,-4.3,0.001,0.0,0.0012940923
-4.6,-4.5,0.0010712204,8.270243e-05,0.0012770261
-4.5,-4.6,0.0011252017,0.00011196626,0.0012553453
-4.7,-4.4,0.0010316476,5.0761522e-05,0.0012850043
-4.4,-4.7,0.0011301961,0.00011532228,0.001223482
-4.8,-4.3,0.0010119369,2.599918e-05,0.0012844284
-4.3,-4.8,0.0009514109,7.949654e-05,0.0011852758
-4.2,-4.9,0.00052999996,2.5274054e-05,0.0011550399
-4.2,-5.0,0.0,0.0,0.0011533544
-4.9,-4.2,0.0010033989,1.049873e-05,0.0012799641
-5.0,-4.2,0.001,0.0,0.0012820535
-4.5,-4.5,0.0010957895,8.8860994e-05,0.0012543083
-4.6,-4.4,0.0010497484,6.1019502e-05,0.0012690431
-4.4,-4.6,0.0011439108,0.000108914144,0.00122902
-4.7,-4.3,0.0010226527,3.6106772e-05,0.0012748184
-4.3,-4.7,0.0011228165,0.00010212686,0.0011974233
-4.8,-4.2,0.0010089349,1.7968516e-05,0.0012747651
-4.2,-4.8,0.00091408886,6.355877e-05,0.0011631198
-4.1,-4.9,0.0005005661,1.911312e-05,0.0011379919
-4.1,-5.0,0.0,0.0,0.001136656
-4.9,-4.1,0.0010026565,6.8534496e-06,0.0012723145
-5.0,-4.1,0.001,0.0,0.0012739528
-4.5,-4.4,0.0010696573,6.727377e-05,0.0012511999
-4.4,-4.5,0.0011184274,9.032383e-05,0.00123204
-4.6,-4.3,0.0010363178,4.391297e-05,0.0012624444
-4.3,-4.6,0.0011568735,0.000102258506,0.0012051931
-4.7,-4.2,0.0010171675,2.506078e-05,0.0012672769
-4.2,-4.7,0.0011096761,8.857869e-05,0.0011739657
-4.8,-4.1,0.001007035,1.1726854e-05,0.0012681896
-4.1,-4.8,0.0008800123,5.0731906e-05,0.0011443362
-4.0,-4.9,0.00047734444,1.4719824e-05,0.0011228824
-4.0,-5.0,0.0,0.0,0.0011217998
-4.9,-4.0,0.0010021726,3.9603174e-06,0.0012675478
-5.0,-4.0,0.001,0.0,0.0012688867
-4.4,-4.4,0.0010898858,6.991076e-05,0.0012327813
-4.5,-4.3,0.001051986,4.8985446e-05,0.0012480814
-4.3,-4.5,0.0011380585,8.8178014e-05,0.0012107913
-4.6,-4.2,0.0010279007,3.0585332e-05,0.00125737
-4.2,-4.6,0.0011638695,9.3341645e-05,0.0011828699
-4.7,-4.1,0.0010136395,1.630747e-05,0.0012621289
-4.1,-4.7,0.0010930958,7.580695e-05,0.0011538645
-4.8,-4.0,0.0010057752,6.6953e-06,0.0012641491
-4.0,-4.8,0.00084994436,4.0562703e-05,0.0011279049
-3.9,-4.9,0.00045901415,1.1472003e-05,0.0011088045
-3.9,-5.0,0.0,0.0,0.0011078895
-4.9,-3.9,0.0010018416,1.5486611e-06,0.0012651691
-5.0,-3.9,0.001,0.0,0.0012663007
-4.4,-4.3,0.0010687273,5.1445615e-05,0.0012326263
-4.3,-4.4,0.0011095218,6.9596e-05,0.0012143825
-4.5,-4.2,0.0010405284,3.4170367e-05,0.0012455308
-4.2,-4.5,0.0011544074,8.316356e-05,0.001190583
-4.6,-4.1,0.0010223999,1.977891e-05,0.0012539485
-4.1,-4.6,0.0011663148,8.34854e-05,0.0011631764
-4.7,-4.0,0.0010112724,9.140886e-06,0.0012590751
-4.0,-4.7,0.0010753504,6.405755e-05,0.0011364365
-4.8,-3.9,0.0010049081,2.4634098e-06,0.0012622717
-3.9,-4.8,0.0008241566,3.2426462e-05,0.0011128803
-3.8,-4.9,0.0004445463,8.9622445e-06,0.0010952476
-3.8,-5.0,0.0,0.0,0.0010944575
-4.9,-3.8,0.0010016077,-5.330421e-07,0.0012648099
-5.0,-3.8,0.001,0.0,0.0012657976
-4.3,-4.3,0.0010858602,5.1605053e-05,0.0012166306
-4.4,-4.2,0.0010544088,3.5799192e-05,0.0012323926
-4.2,-4.4,0.001127943,6.690909e-05,0.0011962329
-4.5,-4.1,0.0010329076,2.1843669e-05,0.0012439576
-4.1,-4.5,0.0011676488,7.640031e-05,0.001171746
-4.6,-4.0,0.0010186671,1.07744345e-05,0.0012521195
-4.0,-4.6,0.0011659034,7.329238e-05,0.0011457201
-4.7,-3.9,0.0010096356,3.054968e-06,0.0012578919
-3.9,-4.7,0.0010580071,5.3431097e-05,0.0011203783
-4.8,-3.8,0.0010042976,-1.1960663e-06,0.001262266
-3.8,-4.8,0.0008024898,2.5878253e-05,0.001098625
-3.7,-4.9,0.00043315414,6.9647217e-06,0.0010819184
-3.7,-5.0,0.0,0.0,0.001081234
-4.9,-3.7,0.0010014374,-2.3629473e-06,0.0012662204
-5.0,-3.7,0.001,0.0,0.0012671069
-4.3,-4.2,0.0010690568,3.5632336e-05,0.0012184012
-4.2,-4.3,0.0011028621,4.9793936e-05,0.0012004462
-4.4,-4.1,0.0010447054,2.2438107e-05,0.0012326
-4.1,-4.4,0.0011447514,6.2466686e-05,0.0011786955
-4.5,-4.0,0.0010276684,1.1367982e-05,0.0012434872
-4.0,-4.5,0.0011783309,6.8707515e-05,0.0011543321
-4.6,-3.9,0.0010160571,3.0240333e-06,0.0012518235
-3.9,-4.6,0.0011637695,6.326128e-05,0.0011293214
-4.7,-3.8,0.0010084724,-2.2523232e-06,0.0012583896
-3.8,-4.7,0.0010418675,4.40722e-05,0.0011050148
-4.8,-3.7,0.0010038585,-4.450231e-06,0.0012639316
-3.7,-4.8,0.0007845469,2.055126e-05,0.0010847581
-3.6,-4.9,0.00042424095,5.347305e-06,0.0010686347
-3.6,-5.0,0.0,0.0,0.0010680428
-4.9,-3.6,0.0010013143,-4.021955e-06,0.0012692269
-5.0,-3.6,0.001,0.0,0.0012700392
-4.2,-4.2,0.0010840906,3.3907978e-05,0.001203876
-4.3,-4.1,0.0010574256,2.1632266e-05,0.0012202115
-4.1,-4.3,0.0011193614,4.6434503e-05,0.0011843488
-4.4,-4.0,0.0010379493,1.0846661e-05,0.0012334895
-4.0,-4.4,0.0011598631,5.692537e-05,0.0011618919
-4.5,-3.9,0.0010239676,2.2116305e-06,0.0012441981
-3.9,-4.5,0.0011869281,6.0717102e-05,0.0011377764
-4.6,-3.8,0.0010141886,-3.8093665e-06,0.0012529731
-3.8,-4.6,0.0011601878,5.386392e-05,0.0011131362
-4.7,-3.7,0.0010076315,-7.008478e-06,0.0012604259
-3.7,-4.7,0.0010272849,3.5966525e-05,0.0010901764
-4.8,-3.6,0.0010035388,-7.4093227e-06,0.001267123
-3.6,-4.8,0.0007698745,1.6153097e-05,0.001071043
-3.5,-4.9,0.00041735586,4.0168193e-06,0.0010552726
-3.5,-5.0,0.0,0.0,0.001054761
-4.9,-3.5,0.0010012271,-5.561228e-06,0.0012736906
-5.0,-3.5,0.001,0.0,0.0012744474
-4.2,-4.1,0.0010707675,1.9573303e-05,0.0012070559
-4.1,-4.2,0.0010992074,3.0906584e-05,0.0011890361
-4.3,-4.0,0.0010492323,9.23183e-06,0.0012223708
-4.0,-4.3,0.0011351784,4.199115e-05,0.0011684364
-4.4,-3.9,0.0010331307,5.487388e-07,0.0012352346
-3.9,-4.4,0.0011733952,5.074365e-05,0.0011455262
-4.5,-3.8,0.0010213002,-5.963136e-06,0.0012460968
-3.8,-4.5,0.0011935222,5.27369e-05,0.0011214259
-4.6,-3.7,0.0010128301,-9.9803565e-06,0.0012554934
-3.7,-4.6,0.001155734,4.52314e-05,0.0010974433
-4.7,-3.6,0.00100702,-1.1356654e-05,0.0012638867
-3.6,-4.7,0.0010144914,2.8967075e-05,0.0010757061
-4.8,-3.5,0.0010033046,-1.0153674e-05,0.0012717252
-3.5,-4.8,0.00075805245,1.2473689e-05,0.0010573259
-3.4,-4.9,0.00041215497,2.9064379e-06,0.001041742
-3.4,-5.0,0.0,0.0,0.0010412998
-4.9,-3.4,0.001001162,-7.0034293e-06,0.001279515
-5.0,-3.4,0.001,0.0,0.0012802312
-4.1,-4.1,0.001084496,1.644604e-05,0.0011933324
-4.2,-4.0,0.0010612751,6.608613e-06,0.0012103397
-4.0,-4.2,0.0011142178,2.6917634e-05,0.0011740073
-4.3,-3.9,0.0010433355,-1.9682554e-06,0.0012251103
-3.9,-4.3,0.0011502974,3.679281e-05,0.0011526266
-4.4,-3.8,0.001029631,-8.770068e-06,0.0012379192
-3.8,-4.4,0.001185592,4.406574e-05,0.001129398
-4.5,-3.7,0.0010193506,-1.3416177e-05,0.0012491775
-3.7,-4.5,0.0011986847,4.48796e-05,0.0011054985
-4.6,-3.6,0.0010118372,-1.5661239e-05,0.0012593119
-3.6,-4.6,0.0011511539,3.730975e-05,0.0010822974
-4.7,-3.5,0.0010065685,-1.5402024e-05,0.0012686888
-3.5,-4.7,0.0010036115,2.2900878e-05,0.0010613768
-4.8,-3.4,0.0010031326,-1.2740534e-05,0.0012776519
-3.4,-4.8,0.0007487161,9.361048e-06,0.0010434967
-3.3,-4.9,0.00040836987,1.968549e-06,0.0010279753
-3.3,-5.0,0.0,0.0,0.0010275937
-4.9,-3.3,0.0010011143,-8.378224e-06,0.0012866321
-5.0,-3.3,0.001,0.0,0.0012873189
-4.1,-4.0,0.0010738815,3.1015268e-06,0.0011975662
-4.0,-4.1,0.0010984457,1.2450163e-05,0.0011791722
-4.2,-3.9,0.0010543885,-5.292856e-06,0.0012139865
-3.9,-4.2,0.0011290422,2.2184604e-05,0.0011588347
-4.3,-3.8,0.0010390211,-1.2244956e-05,0.001228569
-3.8,-4.3,0.0011647195,3.1055504e-05,0.001136831
-4.4,-3.7,0.0010270592,-1.735881e-05,0.0012415962
-3.7,-4.4,0.0011967506,3.7098394e-05,0.0011135193
-4.5,-3.6,0.0010179166,-2.0330071e-05,0.0012534176
-3.6,-4.5,0.0012029986,3.7272726e-05,0.0010899464
-4.6,-3.5,0.0010111051,-2.0976078e-05,0.0012643782
-3.5,-4.6,0.0011469267,3.0075045e-05,0.0010673834
-4.7,-3.4,0.0010062361,-1.9228979e-05,0.0012747648
-3.4,-4.7,0.0009946445,1.7614311e-05,0.0010470299
-4.8,-3.3,0.0010030064,-1.5209212e-05,0.0012848434
-3.3,-4.8,0.0007415546,6.6996045e-06,0.0010294735
-3.2,-4.9,0.00040578985,1.1688895e-06,0.0010139219
-3.2,-5.0,0.0,0.0,0.0010135934
-4.9,-3.2,0.0010010792,-9.702796e-06,0.001294989
-5.0,-3.2,0.001,0.0,0.0012956541
-4.0,-4.0,0.0010869052,-1.1452512e-06,0.0011841712
-4.1,-3.9,0.0010661251,-9.343042e-06,0.001202002
-3.9,-4.1,0.0011125159,7.780252e-06,0.0011646481
-4.2,-3.8,0.0010493174,-1.6364047e-05,0.0012181673
-3.8,-4.2,0.0011436299,1.689467e-05,0.0011435092
-4.3,-3.7,0.0010358331,-2.1824568e-05,0.0012328431
-3.7,-4.3,0.0011784731,2.497343e-05,0.0011210664
-4.4,-3.6,0.0010251581,-2.5394966e-05,0.0012462891
-3.6,-4.4,0.0012070412,3.0113977e-05,0.001097746
-4.5,-3.5,0.0010168587,-2.6842856e-05,0.0012587978
-3.5,-4.5,0.0012068215,3.0024514e-05,0.001074553
-4.6,-3.4,0.0010105638,-2.602161e-05,0.0012706511
-3.4,-4.6,0.0011433465,2.3476514e-05,0.0010525117
-4.7,-3.3,0.0010059924,-2.2892229e-05,0.0012820654
-3.3,-4.7,0.0009875267,1.29876735e-05,0.0010325642
-4.8,-3.2,0.0010029139,-1.7592221e-05,0.0012932548
-3.2,-4.8,0.00073630014,4.404298e-06,0.0010151943
-3.1,-4.9,0.0004042353,4.911127e-07,0.0009995376
-3.1,-5.0,0.0,0.0,0.0009992551
-4.9,-3.1,0.0010010537,-1.0991333e-05,0.0013045477
-5.0,-3.1,0.001,0.0,0.001305197
-4.0,-3.9,0.0010784157,-1.4015805e-05,0.0011892633
-3.9,-4.0,0.0011002433,-5.983285e-06,0.001170235
-4.1,-3.8,0.0010603836,-2.1073145e-05,0.0012068242
-3.8,-4.1,0.0011266404,2.6070325e-06,0.001149785
-4.2,-3.7,0.0010455522,-2.680234e-05,0.0012230081
-3.7,-4.2,0.0011579517,1.1227787e-05,0.001128028
-4.3,-3.6,0.0010334679,-3.08721e-05,0.0012379934
-3.6,-4.3,0.0011916094,1.8708415e-05,0.0011052852
-4.4,-3.5,0.0010237519,-3.301997e-05,0.001252011
-3.5,-4.4,0.0012166315,2.328072e-05,0.0010819902
-4.5,-3.4,0.0010160774,-3.305591e-05,0.0012653033
-3.4,-4.5,0.0012104642,2.3156628e-05,0.0010592624
-4.6,-3.3,0.0010101673,-3.087036e-05,0.001278097
-3.3,-4.6,0.0011406189,1.7467608e-05,0.0010375445
-4.7,-3.2,0.0010058145,-2.6436093e-05,0.0012905563
-3.2,-4.7,0.000982163,8.933444e-06,0.0010178991
-4.8,-3.1,0.0010028469,-1.9913214e-05,0.0013028529
-3.1,-4.8,0.0007327198,2.422656e-06,0.0010006147
-3.0,-4.9,0.00040355083,-7.880479e-08,0.0009847981
-3.0,-5.0,0.0,0.0,0.0009845624
-4.9,-3.0,0.0010010352,-1.2253506e-05,0.0013152801
-5.0,-3.0,0.001,0.0,0.001315918
-3.9,-3.9,0.0010911623,-1.9198329e-05,0.0011758475
-4.0,-3.8,0.0010721072,-2.6297479e-05,0.0011946288
-3.8,-4.0,0.0011138264,-1.127427e-05,0.001155806
-4.1,-3.7,0.0010561049,-3.225611e-05,0.0012121759
-3.7,-4.1,0.0011407743,-2.9194985e-06,0.0011345953
-4.2,-3.6,0.0010427504,-3.6755686e-05,0.0012285963
-3.6,-4.2,0.0011720143,5.345767e-06,0.0011123726
-4.3,-3.5,0.0010317146,-3.9521663e-05,0.0012440624
-3.5,-4.3,0.001204191,1.2408726e-05,0.0010894124
-4.4,-3.4,0.001022715,-4.0337964e-05,0.0012587695
-3.4,-4.4,0.0012257705,1.6702894e-05,0.0010662972
-4.5,-3.3,0.0010155044,-3.9050894e-05,0.0012729212
-3.3,-4.5,0.0012141102,1.6699505e-05,0.0010438772
-4.6,-3.2,0.001009879,-3.557466e-05,0.0012866932
-3.2,-4.6,0.0011388644,1.20165505e-05,0.0010223651
-4.7,-3.1,0.001005686,-2.9893767e-05,0.0013002116
-3.1,-4.7,0.0009784396,5.3892363e-06,0.0010029732
-4.8,-3.0,0.0010027984,-2.2189397e-05,0.0013136138
-3.0,-4.8,0.0007306058,7.20949e-07,0.0009856953
-2.9,-4.9,0.00040361207,-5.610467e-07,0.0009696938
-2.9,-5.0,0.0,0.0,0.0009695052
-4.9,-2.9,0.0010010216,-1.3496606e-05,0.0013271665
-5.0,-2.9,0.001,0.0,0.001327796
-3.9,-3.8,0.0010843986,-3.1950305e-05,0.0011816496
-3.8,-3.9,0.0011042947,-2.477656e-05,0.0011618073
-4.0,-3.7,0.0010673956,-3.8130995e-05,0.0012004182
-3.7,-4.0,0.001127608,-1.6891923e-05,0.0011409114
-4.1,-3.6,0.0010529155,-4.3020413e-05,0.001218162
-3.6,-4.1,0.0011549023,-8.665792e-06,0.0011190845
-4.2,-3.5,0.0010406722,-4.634622e-05,0.001234998
-3.5,-4.2,0.0011858356,-6.26365e-07,0.0010965066
-4.3,-3.4,0.0010304233,-4.7876714e-05,0.001251079
-3.4,-4.3,0.0012163504,6.2317963e-06,0.0010734393
-4.4,-3.3,0.0010219562,-4.7431535e-05,0.0012665727
-3.3,-4.4,0.001234585,1.044405e-05,0.0010505067
-4.5,-3.2,0.0010150897,-4.4888693e-05,0.0012816414
-3.2,-4.5,0.001217894,1.0709983e-05,0.0010282232
-4.6,-3.1,0.0010096718,-4.0175313e-05,0.0012964237
-3.1,-4.6,0.001138107,7.1322934e-06,0.0010069105
-4.7,-3.0,0.0010055937,-3.3289885e-05,0.0013110136
-3.0,-4.7,0.0009762191,2.3006514e-06,0.0009877296
-4.8,-2.9,0.0010027632,-2.4433344e-05,0.0013255208
-2.9,-4.8,0.0007297629,-7.3192643e-07,0.0009704186
-2.8,-4.9,0.00040430887,-9.68054e-07,0.0009542105
-2.8,-5.0,0.0,0.0,0.00095406146
-4.9,-2.8,0.0010010113,-1.4725581e-05,0.0013401919
-5.0,-2.8,0.001,0.0,0.0013408152
-3.8,-3.8,0.0010971888,-3.7939782e-05,0.0011679375
-3.9,-3.6999998,0.0010793445,-4.4359494e-05,0.001187793
-3.7,-3.9,0.0011177632,-3.064121e-05,0.0011471766
-4.0,-3.6,0.0010638831,-4.9624843e-05,0.0012067457
-3.6,-4.0,0.0011415601,-2.2718395e-05,0.0011255636
-4.1,-3.5,0.0010505518,-5.3474803e-05,0.0012248649
-3.5,-4.1,0.0011690244,-1.4515964e-05,0.0011032379
-4.2,-3.3999999,0.0010391447,-5.5670913e-05,0.0012422617
-3.4,-4.2,0.0011994513,-6.5711297e-06,0.0010804
-4.3,-3.3,0.0010294832,-5.6018423e-05,0.0012590688
-3.3,-4.3,0.0012282291,2.6545837e-07,0.0010572873
-4.4,-3.2,0.0010214098,-5.436655e-05,0.001275426
-3.2,-4.4,0.0012431687,4.5525785e-06,0.0010344622
-4.5,-3.1,0.0010147934,-5.06142e-05,0.0012914597
-3.1,-4.5,0.0012218609,5.2438495e-06,0.0010121893
-4.6,-3.0,0.001009524,-4.470307e-05,0.0013072788
-3.0,-4.6,0.0011383084,2.8271866e-06,0.0009911769
-4.7,-2.9,0.0010055269,-3.664225e-05,0.0013229499
-2.9,-4.7,0.0009753389,-3.8266555e-07,0.00097214634
-4.8,-2.8,0.0010027365,-2.665366e-05,0.001338562
-2.8,-4.8,0.0007300168,-1.9649294e-06,0.0009547827
-2.7,-4.9,0.00040554057,-1.3088944e-06,0.00093834
-2.7,-5.0,0.0,0.0,0.00093822466
-4.9,-2.7,0.001001003,-1.5943408e-05,0.0013543457
-5.0,-2.7,0.001,0.0,0.0013549638
-3.8,-3.6999996,0.0010918876,-5.086667e-05,0.001174345
-3.7,-3.8,0.0011104264,-4.4174063e-05,0.0011535289
-3.9,-3.5999997,0.0010755841,-5.6515248e-05,0.0011943937
-3.6,-3.9,0.0011315338,-3.6690228e-05,0.0011319759
-4.0,-3.4999998,0.0010612874,-6.0874263e-05,0.0012137044
-3.5,-4.0,0.0011556692,-2.8648743e-05,0.0011097639
-4.1,-3.3999999,0.001048822,-6.3706764e-05,0.001232349
-3.4,-4.1,0.0011831498,-2.0368881e-05,0.0010870334
-4.2,-3.3,0.0010380404,-6.480879e-05,0.0012504271
-3.3,-4.2,0.0012129304,-1.2390625e-05,0.0010640066
-4.3,-3.2,0.0010288109,-6.401149e-05,0.001268053
-3.2,-4.3,0.0012399262,-5.462093e-06,0.0010408516
-4.4,-3.1,0.0010210236,-6.1191575e-05,0.001285336
-3.1,-4.4,0.001251585,-9.695476e-07,0.001018042
-4.5,-3.0,0.0010145847,-5.6262917e-05,0.001302375
-3.0,-4.5,0.001226076,2.9938712e-07,0.0009958438
-4.6,-2.9,0.0010094183,-4.9180177e-05,0.0013192522
-2.9,-4.6,0.0011394348,-9.598555e-07,0.00097516866
-4.7,-2.8,0.0010054769,-3.99631e-05,0.0013360126
-2.8,-4.7,0.0009756471,-2.6993491e-06,0.00095622893
-4.8,-2.7,0.0010027146,-2.885553e-05,0.0013527285
-2.7,-4.8,0.00073122163,-3.0055721e-06,0.00093877874
-2.6,-4.9,0.00040721896,-1.5897504e-06,0.0009220814
-2.6,-5.0,0.0,0.0,0.00092199666
-4.9,-2.6,0.001000995,-1.7151511e-05,0.0013696185
-5.0,-2.6,0.001,0.0,0.0013702317
-3.7,-3.6999998,0.0011049738,-5.757424e-05,0.0011601088
-3.8,-3.5999994,0.0010879606,-6.362954e-05,0.0011811438
-3.6,-3.8,0.0011240736,-5.0564075e-05,0.0011384485
-3.9,-3.4999995,0.0010728204,-6.85006e-05,0.0012015515
-3.5,-3.9,0.0011455843,-4.2829895e-05,0.0011162163
-4.0,-3.3999996,0.0010594017,-7.1957096e-05,0.0012213694
-3.4,-4.0,0.0011699306,-3.459192e-05,0.0010935058
-4.1,-3.3,0.001047583,-7.3790165e-05,0.001240667
-3.3,-4.1,0.0011972976,-2.6139667e-05,0.0010704497
-4.2,-3.1999998,0.0010372606,-7.382161e-05,0.0012595293
-3.2,-4.2,0.0012263316,-1.802353e-05,0.0010472606
-4.3,-3.1,0.0010283426,-7.19077e-05,0.0012780502
-3.1,-4.3,0.0012515099,-1.09473995e-05,0.001024079
-4.4,-3.0,0.0010207559,-6.7944355e-05,0.0012963118
-3.0,-4.4,0.0012599267,-6.151134e-06,0.0010012673
-4.5,-2.9,0.0010144379,-6.186035e-05,0.001314389
-2.9,-4.5,0.0012307174,-4.168072e-06,0.0009793207
-4.6,-2.8,0.0010093403,-5.3621923e-05,0.0013323415
-2.8,-4.6,0.0011414571,-4.292103e-06,0.00095885457
-4.7,-2.7,0.0010054361,-4.3259774e-05,0.0013501965
-2.7,-4.7,0.0009770205,-4.689405e-06,0.00093996944
-4.8,-2.6,0.001002694,-3.1041283e-05,0.0013680131
-2.6,-4.8,0.0007332449,-3.874927e-06,0.00092239905
-2.5,-4.9,0.0004092645,-1.8152889e-06,0.0009054401
-2.5,-5.0,0.0,0.0,0.00090538413
-4.9,-2.5,0.0010009863,-1.8349458e-05,0.0013860014
-5.0,-2.5,0.001,0.0,0.0013866093
-3.7,-3.5999985,0.0011009646,-7.090065e-05,0.0011670256
-3.6,-3.6999998,0.0011185639,-6.440392e-05,0.0011451094
-3.8,-3.4999988,0.0010851,-7.630118e-05,0.0011884355
-3.5,-3.8,0.0011381027,-5.702529e-05,0.0011227126
-3.9,-3.3999991,0.001070835,-8.038393e-05,0.001209348
-3.4,-3.9,0.0011599008,-4.8975668e-05,0.0010999023
-4.0,-3.2999995,0.0010580698,-8.294024e-05,0.0012298046
-3.3,-4.0,0.0011843456,-4.0468203e-05,0.001076781
-4.1,-3.1999998,0.0010467245,-8.378465e-05,0.0012498645
-3.2,-4.1,0.0012114897,-3.176768e-05,0.0010534632
-4.2,-3.1,0.0010367284,-8.2759994e-05,0.0012695995
-3.1,-4.2,0.0012396885,-2.3430755e-05,0.0010301371
-4.3,-3.0,0.0010280261,-7.97457e-05,0.0012890793
-3.0,-4.3,0.0012630213,-1.6159924e-05,0.0010069675
-4.4,-2.9,0.0010205723,-7.4652635e-05,0.0013083639
-2.9,-4.4,0.0012683735,-1.0951979e-05,0.0009842687
-4.5,-2.8,0.0010143317,-6.742412e-05,0.0013275059
-2.8,-4.5,0.0012358638,-8.182596e-06,0.00096254156
-4.6,-2.7,0.0010092772,-5.8037418e-05,0.0013465462
-2.7,-4.6,0.0011443276,-7.2141806e-06,0.00094221684
-4.7,-2.6,0.0010053976,-4.6535406e-05,0.0013654976
-2.6,-4.7,0.0009793411,-6.3839643e-06,0.00092335616
-4.8,-2.5,0.0010026712,-3.3210345e-05,0.0013844093
-2.5,-4.8,0.0007359601,-4.5905476e-06,0.0009056464
-2.4,-4.9,0.0004116064,-1.9920233e-06,0.0008884266
-2.4,-5.0,0.0,0.0,0.00088839704
-3.6000001,-3.599997,0.0011145573,-7.825915e-05,0.0011520626
-3.7,-3.4999976,0.001098083,-8.421721e-05,0.0011743801
-3.5,-3.7,0.0011326268,-7.1279195e-05,0.0011293658
-3.8000002,-3.3999982,0.0010830788,-8.8941284e-05,0.0011963053
-3.4,-3.8,0.0011524934,-6.347907e-05,0.0011063326
-3.9,-3.2999988,0.0010694617,-9.222575e-05,0.0012178546
-3.3,-3.9,0.0011744744,-5.5052205e-05,0.0010830361
-4.0,-3.199999,0.0010571703,-9.387968e-05,0.0012390648
-3.2,-4.0,0.0011989184,-4.620969e-05,0.0010595804
-4.1,-3.0999994,0.0010461572,-9.3737995e-05,0.0012599838
-3.1,-4.1,0.0012257406,-3.7205624e-05,0.0010360617
-4.2,-2.9999998,0.0010363819,-9.1663744e-05,0.0012806664
-3.0,-4.2,0.0012530256,-2.857953e-05,0.0010126499
-4.3,-2.8999999,0.0010278175,-8.7554086e-05,0.0013011596
-2.9,-4.3,0.0012744975,-2.1031328e-05,0.000989533
-4.4,-2.8,0.0010204436,-8.133554e-05,0.0013215035
-2.8,-4.4,0.0012770101,-1.5327594e-05,0.00096699473
-4.5,-2.7,0.0010142472,-7.2964554e-05,0.0013417309
-2.7,-4.5,0.0012415262,-1.1767226e-05,0.00094545365
-4.6,-2.6,0.0010092175,-6.243031e-05,0.0013618667
-2.6,-4.6,0.001147986,-9.7473285e-06,0.00092525675
-4.7,-2.5,0.0010053546,-4.9789003e-05,0.001381912
-2.5,-4.7,0.0009824906,-7.810325e-06,0.00090638956
-2.4,-4.8,0.00073925575,-5.1693632e-06,0.0008885334
-2.3,-4.9,0.0004141821,-2.1248643e-06,0.000871055
-2.3,-5.0,0.0,0.0,0.00087104976
-3.5,-3.5999985,0.0011287063,-8.5634674e-05,0.001136273
-3.6000004,-3.4999955,0.0011117323,-9.218607e-05,0.0011594048
-3.7000003,-3.3999965,0.0010960953,-9.7576565e-05,0.001182258
-3.4,-3.7,0.0011471374,-7.812674e-05,0.0011128929
-3.8000002,-3.2999973,0.001081723,-0.0001016048,0.0012048292
-3.3,-3.8,0.0011672297,-6.985314e-05,0.0010893174
-3.9,-3.1999981,0.0010685695,-0.000104077306,0.0012271341
-3.2,-3.9,0.0011892975,-6.099317e-05,0.0010656195
-4.0,-3.0999987,0.0010566053,-0.00010482134,0.0012492003
-3.1,-4.0,0.0012136505,-5.1758998e-05,0.0010418996
-4.1,-2.9999993,0.0010458082,-0.00010368852,0.0012710633
-3.0,-4.1,0.001240061,-4.240473e-05,0.0010182449
-4.2,-2.8999996,0.0010361677,-0.00010056159,0.0012927577
-2.9,-4.2,0.0012663598,-3.3435565e-05,0.0009948014
-4.3,-2.7999997,0.001027679,-9.53528e-05,0.0013143108
-2.8,-4.3,0.0012859902,-2.5526459e-05,0.0009717676
-4.4,-2.6999998,0.0010203439,-8.8004104e-05,0.001335743
-2.7,-4.4,0.001285876,-1.927717e-05,0.00094940484
-4.5,-2.6,0.0010141667,-7.8485486e-05,0.00135707
-2.6,-4.5,0.0012476908,-1.4929038e-05,0.00092806027
-4.6,-2.5,0.0010091497,-6.679893e-05,0.0013783034
-2.5,-4.6,0.0011523719,-1.1917314e-05,0.0009079706
-2.4,-4.7,0.0009863618,-8.996656e-06,0.0008890791
-2.3,-4.8,0.0007430334,-5.6244126e-06,0.00087107165
-2.2,-4.9,0.00041693475,-2.2172999e-06,0.0008533429
-2.2,-5.0,0.0,0.0,0.0008533602
-3.5000007,-3.499992,0.0011260165,-0.000100143,0.0011435259
-3.4,-3.5999992,0.0011433841,-9.2958784e-05,0.0011196731
-3.6000004,-3.3999934,0.0011098512,-0.00010623219,0.0011672205
-3.7000003,-3.2999947,0.0010948218,-0.00011102902,0.0011907382
-3.3,-3.7,0.0011620749,-8.4877196e-05,0.0010957035
-3.8000002,-3.199996,0.001080894,-0.0001143389,0.0012140757
-3.2,-3.8,0.0011822975,-7.608135e-05,0.0010716752
-3.9,-3.099997,0.0010680517,-0.000115982206,0.0012372441
-3.1,-3.9,0.0012043632,-6.674042e-05,0.0010476573
-4.0,-2.9999979,0.0010562915,-0.0001158016,0.0012602587
-3.0,-4.0,0.0012285387,-5.70664e-05,0.0010237417
-4.1,-2.8999987,0.001045616,-0.00011366561,0.0012831398
-2.9,-4.1,0.0012544574,-4.731993e-05,0.0010000127
-4.2,-2.7999992,0.001036039,-0.00010947335,0.0013059013
-2.8,-4.2,0.0012797124,-3.79655e-05,0.0009765923
-4.3,-2.6999996,0.0010275764,-0.0001031531,0.0013285523
-2.7,-4.3,0.0012975421,-2.963358e-05,0.00095366937
-4.4,-2.6,0.0010202485,-9.4661984e-05,0.0013510947
